order_id,order_timestamp,pizza_id,pizza_size,quantity
8290,2015-05-19 13:23:47,13,L,1
8291,2015-05-19 13:24:30,2,L,1
8291,2015-05-19 13:24:30,3,L,1
8292,2015-05-19 13:34:43,2,M,1
8292,2015-05-19 13:34:43,3,L,1
8292,2015-05-19 13:34:43,5,L,1
8293,2015-05-19 13:40:54,17,L,1
8293,2015-05-19 13:40:54,26,M,1
8294,2015-05-19 13:50:16,2,L,1
8295,2015-05-19 14:19:08,22,M,1
8296,2015-05-19 14:44:12,22,M,1
8297,2015-05-19 15:19:26,30,M,1
8298,2015-05-19 15:32:53,17,L,1
8299,2015-05-19 15:35:15,8,M,1
8299,2015-05-19 15:35:15,19,L,1
8300,2015-05-19 16:04:58,13,L,1
8301,2015-05-19 16:19:54,16,M,1
8302,2015-05-19 16:36:42,17,S,1
8302,2015-05-19 16:36:42,18,M,1
8303,2015-05-19 16:48:21,17,L,1
8303,2015-05-19 16:48:21,5,S,1
8303,2015-05-19 16:48:21,18,M,1
8303,2015-05-19 16:48:21,21,L,1
8304,2015-05-19 17:10:51,10,M,1
8305,2015-05-19 17:24:44,8,L,1
8305,2015-05-19 17:24:44,23,S,1
8306,2015-05-19 17:47:01,2,S,1
8306,2015-05-19 17:47:01,23,M,1
8307,2015-05-19 17:58:37,30,S,1
8307,2015-05-19 17:58:37,29,S,1
8308,2015-05-19 18:05:54,17,S,1
8309,2015-05-19 18:25:52,13,L,1
8309,2015-05-19 18:25:52,15,L,1
8310,2015-05-19 18:30:18,20,S,1
8310,2015-05-19 18:30:18,4,L,1
8310,2015-05-19 18:30:18,21,S,1
8310,2015-05-19 18:30:18,9,XL,1
8311,2015-05-19 18:54:32,31,M,1
8311,2015-05-19 18:54:32,28,M,1
8312,2015-05-19 19:04:47,20,S,1
8312,2015-05-19 19:04:47,17,L,1
8312,2015-05-19 19:04:47,25,S,1
8313,2015-05-19 19:08:16,4,M,1
8313,2015-05-19 19:08:16,31,S,1
8313,2015-05-19 19:08:16,18,L,1
8313,2015-05-19 19:08:16,28,S,1
8314,2015-05-19 19:08:29,7,S,1
8314,2015-05-19 19:08:29,9,XL,1
8315,2015-05-19 19:14:23,4,L,1
8316,2015-05-19 19:17:28,15,L,1
8317,2015-05-19 19:31:10,32,S,1
8318,2015-05-19 19:33:02,29,S,1
8319,2015-05-19 20:24:54,19,L,1
8320,2015-05-19 20:28:18,8,M,1
8320,2015-05-19 20:28:18,20,S,1
8321,2015-05-19 21:49:28,8,M,1
8321,2015-05-19 21:49:28,7,M,1
8322,2015-05-20 11:19:06,18,S,1
8323,2015-05-20 11:30:28,16,M,1
8324,2015-05-20 11:35:42,2,L,1
8324,2015-05-20 11:35:42,23,M,1
8325,2015-05-20 12:02:52,25,M,1
8325,2015-05-20 12:02:52,29,M,1
8326,2015-05-20 12:12:34,27,L,1
8327,2015-05-20 12:16:15,20,S,1
8327,2015-05-20 12:16:15,17,L,1
8327,2015-05-20 12:16:15,1,M,1
8327,2015-05-20 12:16:15,29,M,1
8328,2015-05-20 12:19:17,2,L,1
8328,2015-05-20 12:19:17,4,M,1
8328,2015-05-20 12:19:17,18,L,1
8328,2015-05-20 12:19:17,15,S,1
8329,2015-05-20 12:23:22,19,S,1
8329,2015-05-20 12:23:22,1,L,1
8329,2015-05-20 12:23:22,5,L,1
8329,2015-05-20 12:23:22,16,L,1
8330,2015-05-20 12:25:45,2,M,1
8330,2015-05-20 12:25:45,11,S,2
8330,2015-05-20 12:25:45,1,L,1
8330,2015-05-20 12:25:45,12,M,1
8330,2015-05-20 12:25:45,4,S,2
8330,2015-05-20 12:25:45,5,L,1
8330,2015-05-20 12:25:45,18,M,1
8330,2015-05-20 12:25:45,18,S,1
8330,2015-05-20 12:25:45,27,L,1
8330,2015-05-20 12:25:45,7,L,1
8330,2015-05-20 12:25:45,29,L,1
8330,2015-05-20 12:25:45,16,L,1
8331,2015-05-20 12:35:36,22,L,1
8331,2015-05-20 12:35:36,27,M,1
8332,2015-05-20 12:52:14,21,L,1
8333,2015-05-20 13:16:12,2,M,1
8333,2015-05-20 13:16:12,2,S,1
8333,2015-05-20 13:16:12,22,L,1
8333,2015-05-20 13:16:12,10,S,1
8334,2015-05-20 13:34:57,14,L,1
8335,2015-05-20 13:35:12,1,L,1
8336,2015-05-20 13:46:47,24,M,1
8337,2015-05-20 13:49:44,15,S,1
8338,2015-05-20 13:57:46,22,M,1
8339,2015-05-20 14:09:48,22,M,1
8340,2015-05-20 14:11:37,8,L,1
8340,2015-05-20 14:11:37,2,M,1
8340,2015-05-20 14:11:37,11,M,1
8340,2015-05-20 14:11:37,1,L,1
8340,2015-05-20 14:11:37,12,M,1
8340,2015-05-20 14:11:37,4,L,1
8340,2015-05-20 14:11:37,14,S,2
8340,2015-05-20 14:11:37,9,XL,1
8341,2015-05-20 14:17:25,28,S,1
8342,2015-05-20 14:18:05,27,L,1
8343,2015-05-20 14:29:16,1,L,1
8344,2015-05-20 14:55:35,18,M,1
8345,2015-05-20 14:57:20,3,L,1
8345,2015-05-20 14:57:20,21,M,1
8346,2015-05-20 15:03:38,28,S,1
8347,2015-05-20 15:24:45,31,L,1
8347,2015-05-20 15:24:45,31,S,1
8347,2015-05-20 15:24:45,13,L,1
8347,2015-05-20 15:24:45,28,L,1
8348,2015-05-20 15:29:07,14,L,1
8349,2015-05-20 15:38:08,6,L,1
8350,2015-05-20 15:40:08,22,M,1
8350,2015-05-20 15:40:08,13,L,1
8350,2015-05-20 15:40:08,9,XL,1
8351,2015-05-20 15:42:23,2,S,1
8351,2015-05-20 15:42:23,25,M,1
8351,2015-05-20 15:42:23,5,L,1
8352,2015-05-20 15:42:33,13,S,1
8353,2015-05-20 15:43:38,4,M,1
8353,2015-05-20 15:43:38,23,M,1
8353,2015-05-20 15:43:38,27,L,1
8354,2015-05-20 16:04:49,18,M,1
8354,2015-05-20 16:04:49,16,L,1
8355,2015-05-20 16:17:04,1,L,1
8355,2015-05-20 16:17:04,13,M,1
8356,2015-05-20 16:53:15,8,M,1
8356,2015-05-20 16:53:15,13,L,1
8357,2015-05-20 16:55:37,29,L,1
8358,2015-05-20 17:11:48,1,S,1
8358,2015-05-20 17:11:48,21,M,1
8358,2015-05-20 17:11:48,6,L,1
8359,2015-05-20 17:17:51,17,M,1
8359,2015-05-20 17:17:51,19,S,1
8359,2015-05-20 17:17:51,15,M,1
8360,2015-05-20 17:26:35,8,S,1
8361,2015-05-20 17:27:48,7,L,1
8361,2015-05-20 17:27:48,9,M,1
8362,2015-05-20 17:40:48,30,M,1
8362,2015-05-20 17:40:48,18,M,1
8362,2015-05-20 17:40:48,14,S,1
8363,2015-05-20 17:52:24,23,S,1
8363,2015-05-20 17:52:24,16,M,1
8364,2015-05-20 17:57:13,17,M,1
8364,2015-05-20 17:57:13,28,M,1
8365,2015-05-20 18:02:07,8,L,1
8365,2015-05-20 18:02:07,17,L,1
8366,2015-05-20 18:12:54,17,M,1
8366,2015-05-20 18:12:54,22,M,1
8366,2015-05-20 18:12:54,12,L,1
8366,2015-05-20 18:12:54,14,S,1
8367,2015-05-20 18:13:28,8,L,1
8367,2015-05-20 18:13:28,22,M,1
8367,2015-05-20 18:13:28,9,XL,1
8368,2015-05-20 18:33:39,1,M,1
8369,2015-05-20 18:35:39,26,L,1
8370,2015-05-20 18:45:36,24,M,1
8371,2015-05-20 18:54:54,29,S,1
8372,2015-05-20 19:24:45,2,M,1
8372,2015-05-20 19:24:45,2,S,1
8372,2015-05-20 19:24:45,15,S,1
8373,2015-05-20 19:25:08,8,M,1
8373,2015-05-20 19:25:08,3,L,1
8373,2015-05-20 19:25:08,6,L,1
8374,2015-05-20 19:35:39,32,S,1
8375,2015-05-20 19:47:23,5,L,1
8375,2015-05-20 19:47:23,13,L,1
8376,2015-05-20 19:51:56,27,M,1
8377,2015-05-20 20:11:45,28,L,1
8378,2015-05-20 20:34:17,3,L,1
8378,2015-05-20 20:34:17,26,L,2
8378,2015-05-20 20:34:17,5,L,1
8379,2015-05-20 20:50:03,22,L,1
8380,2015-05-20 20:54:11,8,L,1
8380,2015-05-20 20:54:11,2,L,1
8380,2015-05-20 20:54:11,18,S,1
8381,2015-05-20 21:44:34,10,S,1
8382,2015-05-20 22:13:30,17,M,1
8382,2015-05-20 22:13:30,30,M,1
8382,2015-05-20 22:13:30,1,L,1
8382,2015-05-20 22:13:30,14,L,1
8383,2015-05-20 22:14:23,15,L,1
8384,2015-05-20 22:14:27,11,S,1
8385,2015-05-20 22:20:47,24,M,1
8386,2015-05-21 11:31:00,5,L,1
8387,2015-05-21 11:48:48,24,L,1
8388,2015-05-21 12:12:43,32,S,1
8388,2015-05-21 12:12:43,3,L,1
8388,2015-05-21 12:12:43,31,L,1
8388,2015-05-21 12:12:43,31,S,1
8389,2015-05-21 12:26:16,3,L,1
8390,2015-05-21 12:28:46,31,S,1
8391,2015-05-21 12:34:40,13,L,1
8391,2015-05-21 12:34:40,28,M,1
8391,2015-05-21 12:34:40,6,L,1
8392,2015-05-21 12:37:25,8,L,1
8392,2015-05-21 12:37:25,17,L,1
8392,2015-05-21 12:37:25,12,L,1
8392,2015-05-21 12:37:25,4,L,1
8392,2015-05-21 12:37:25,4,M,1
8392,2015-05-21 12:37:25,4,S,1
8392,2015-05-21 12:37:25,7,S,1
8392,2015-05-21 12:37:25,16,L,1
8392,2015-05-21 12:37:25,13,M,1
8393,2015-05-21 12:50:08,27,L,1
8394,2015-05-21 13:00:08,1,S,1
8395,2015-05-21 13:04:34,11,S,1
8396,2015-05-21 13:09:21,12,M,1
8397,2015-05-21 13:09:40,8,L,1
8397,2015-05-21 13:09:40,2,M,1
8398,2015-05-21 13:15:38,30,M,1
8399,2015-05-21 13:23:02,1,S,1
8399,2015-05-21 13:23:02,4,M,1
8400,2015-05-21 13:29:23,23,L,1
8401,2015-05-21 13:30:34,24,M,1
8402,2015-05-21 13:31:38,15,L,1
8403,2015-05-21 13:54:50,8,M,1
8403,2015-05-21 13:54:50,18,S,1
8404,2015-05-21 14:03:40,27,L,1
8405,2015-05-21 14:08:26,20,S,1
8405,2015-05-21 14:08:26,2,M,1
8406,2015-05-21 14:33:12,26,S,1
8406,2015-05-21 14:33:12,31,M,1
8407,2015-05-21 14:54:42,15,M,1
8408,2015-05-21 15:00:37,23,L,1
8409,2015-05-21 15:55:05,20,S,1
8409,2015-05-21 15:55:05,32,S,1
8409,2015-05-21 15:55:05,10,M,1
8410,2015-05-21 16:07:49,31,M,1
8410,2015-05-21 16:07:49,28,L,1
8410,2015-05-21 16:07:49,10,L,1
8411,2015-05-21 16:49:22,8,L,1
8411,2015-05-21 16:49:22,26,L,1
8411,2015-05-21 16:49:22,6,M,1
8412,2015-05-21 16:55:38,22,L,1
8412,2015-05-21 16:55:38,1,S,1
8412,2015-05-21 16:55:38,29,S,1
8412,2015-05-21 16:55:38,16,L,1
8413,2015-05-21 16:55:59,3,L,1
8413,2015-05-21 16:55:59,11,S,1
8413,2015-05-21 16:55:59,4,L,1
8413,2015-05-21 16:55:59,16,L,1
8414,2015-05-21 16:57:51,17,M,1
8414,2015-05-21 16:57:51,25,S,1
8415,2015-05-21 17:03:12,13,L,1
8416,2015-05-21 17:12:56,31,S,1
8416,2015-05-21 17:12:56,10,M,1
8417,2015-05-21 17:13:55,16,S,1
8417,2015-05-21 17:13:55,10,L,1
8418,2015-05-21 17:16:11,17,M,1
8419,2015-05-21 17:16:30,20,S,2
8419,2015-05-21 17:16:30,13,L,1
8419,2015-05-21 17:16:30,15,S,1
8420,2015-05-21 17:19:26,1,L,1
8420,2015-05-21 17:19:26,31,S,1
8420,2015-05-21 17:19:26,13,L,1
8421,2015-05-21 17:36:58,25,L,1
8422,2015-05-21 17:46:36,29,M,1
8422,2015-05-21 17:46:36,9,L,1
8423,2015-05-21 18:02:46,2,M,1
8423,2015-05-21 18:02:46,31,M,1
8423,2015-05-21 18:02:46,27,M,1
8424,2015-05-21 18:05:41,8,M,1
8424,2015-05-21 18:05:41,26,M,1
8424,2015-05-21 18:05:41,18,M,1
8424,2015-05-21 18:05:41,27,S,1
8425,2015-05-21 18:07:32,13,L,1
8426,2015-05-21 18:12:35,24,M,1
8426,2015-05-21 18:12:35,22,M,1
8427,2015-05-21 18:22:16,4,L,1
8428,2015-05-21 18:32:14,16,L,1
8429,2015-05-21 18:43:18,5,L,1
8430,2015-05-21 19:04:53,8,L,1
8431,2015-05-21 19:13:01,17,L,1
8431,2015-05-21 19:13:01,29,S,1
8431,2015-05-21 19:13:01,6,M,1
8431,2015-05-21 19:13:01,6,S,1
8432,2015-05-21 19:13:07,8,S,1
8432,2015-05-21 19:13:07,5,M,1
8433,2015-05-21 19:27:40,8,L,1
8433,2015-05-21 19:27:40,2,M,1
8433,2015-05-21 19:27:40,31,S,1
8434,2015-05-21 19:34:01,5,M,1
8434,2015-05-21 19:34:01,29,S,1
8435,2015-05-21 19:47:53,12,S,1
8435,2015-05-21 19:47:53,4,S,1
8436,2015-05-21 19:53:53,18,S,1
8437,2015-05-21 20:05:28,26,S,1
8437,2015-05-21 20:05:28,23,L,1
8437,2015-05-21 20:05:28,18,L,1
8437,2015-05-21 20:05:28,28,L,1
8438,2015-05-21 20:23:11,24,M,1
8438,2015-05-21 20:23:11,18,M,1
8438,2015-05-21 20:23:11,13,L,1
8438,2015-05-21 20:23:11,28,M,1
8439,2015-05-21 20:29:21,24,S,1
8439,2015-05-21 20:29:21,22,L,1
8440,2015-05-21 20:59:17,24,M,1
8440,2015-05-21 20:59:17,16,L,1
8441,2015-05-21 21:14:52,32,S,1
8441,2015-05-21 21:14:52,4,M,1
8441,2015-05-21 21:14:52,13,L,1
8441,2015-05-21 21:14:52,9,XL,1
8442,2015-05-21 21:16:10,17,L,1
8443,2015-05-21 21:28:04,22,L,1
8443,2015-05-21 21:28:04,12,S,1
8444,2015-05-22 11:18:19,6,S,1
8445,2015-05-22 11:20:20,12,M,1
8446,2015-05-22 12:01:37,18,L,1
8447,2015-05-22 12:07:25,4,M,1
8447,2015-05-22 12:07:25,16,L,1
8448,2015-05-22 12:23:54,31,S,1
8449,2015-05-22 12:30:54,19,L,1
8449,2015-05-22 12:30:54,4,M,1
8449,2015-05-22 12:30:54,6,L,1
8450,2015-05-22 12:31:29,22,L,1
8451,2015-05-22 12:34:41,2,L,1
8451,2015-05-22 12:34:41,31,M,1
8452,2015-05-22 12:39:30,8,S,1
8452,2015-05-22 12:39:30,17,M,1
8452,2015-05-22 12:39:30,2,M,1
8452,2015-05-22 12:39:30,31,L,1
8452,2015-05-22 12:39:30,18,M,1
8452,2015-05-22 12:39:30,13,L,1
8452,2015-05-22 12:39:30,28,L,1
8452,2015-05-22 12:39:30,10,L,1
8453,2015-05-22 12:47:47,18,M,1
8454,2015-05-22 12:50:41,2,M,1
8454,2015-05-22 12:50:41,3,L,1
8454,2015-05-22 12:50:41,26,L,1
8455,2015-05-22 12:52:03,13,S,1
8456,2015-05-22 13:23:59,1,S,1
8457,2015-05-22 13:28:01,17,M,1
8458,2015-05-22 13:31:37,25,M,1
8459,2015-05-22 13:35:10,20,S,1
8459,2015-05-22 13:35:10,24,M,1
8459,2015-05-22 13:35:10,2,M,1
8459,2015-05-22 13:35:10,11,L,1
8459,2015-05-22 13:35:10,18,L,2
8459,2015-05-22 13:35:10,18,M,1
8459,2015-05-22 13:35:10,27,L,1
8459,2015-05-22 13:35:10,29,M,1
8459,2015-05-22 13:35:10,16,L,2
8459,2015-05-22 13:35:10,13,S,1
8459,2015-05-22 13:35:10,28,L,1
8459,2015-05-22 13:35:10,10,S,1
8459,2015-05-22 13:35:10,6,L,1
8460,2015-05-22 13:37:17,13,S,1
8461,2015-05-22 14:44:49,22,L,1
8462,2015-05-22 14:51:23,8,L,1
8463,2015-05-22 15:23:43,3,L,1
8463,2015-05-22 15:23:43,28,L,1
8463,2015-05-22 15:23:43,10,S,1
8463,2015-05-22 15:23:43,15,M,1
8464,2015-05-22 15:49:30,11,L,1
8465,2015-05-22 16:01:51,17,M,1
8465,2015-05-22 16:01:51,13,L,1
8466,2015-05-22 16:14:53,13,M,1
8467,2015-05-22 16:15:32,20,S,1
8468,2015-05-22 16:17:47,12,L,1
8468,2015-05-22 16:17:47,31,S,1
8468,2015-05-22 16:17:47,10,M,1
8469,2015-05-22 16:20:59,22,M,1
8470,2015-05-22 16:22:09,4,M,1
8470,2015-05-22 16:22:09,29,S,1
8470,2015-05-22 16:22:09,9,S,1
8471,2015-05-22 16:49:27,8,L,1
8471,2015-05-22 16:49:27,2,L,1
8472,2015-05-22 16:52:56,6,L,1
8473,2015-05-22 16:53:19,7,L,1
8473,2015-05-22 16:53:19,29,M,1
8473,2015-05-22 16:53:19,16,S,1
8474,2015-05-22 16:54:55,8,L,1
8474,2015-05-22 16:54:55,17,M,1
8474,2015-05-22 16:54:55,16,L,1
8475,2015-05-22 16:56:23,32,S,1
8476,2015-05-22 16:57:16,30,S,1
8476,2015-05-22 16:57:16,22,M,1
8476,2015-05-22 16:57:16,25,L,1
8476,2015-05-22 16:57:16,26,L,1
8477,2015-05-22 16:59:49,9,S,1
8478,2015-05-22 17:05:00,23,L,1
8478,2015-05-22 17:05:00,23,S,1
8478,2015-05-22 17:05:00,31,S,1
8479,2015-05-22 17:21:33,19,S,1
8480,2015-05-22 17:27:33,30,M,1
8480,2015-05-22 17:27:33,1,L,1
8481,2015-05-22 17:48:28,2,M,1
8482,2015-05-22 18:10:16,15,S,1
8483,2015-05-22 18:27:53,8,M,1
8483,2015-05-22 18:27:53,2,L,1
8484,2015-05-22 18:38:36,4,L,1
8484,2015-05-22 18:38:36,27,M,1
8484,2015-05-22 18:38:36,9,L,1
8485,2015-05-22 18:51:52,23,L,1
8486,2015-05-22 18:54:12,4,M,1
8486,2015-05-22 18:54:12,15,L,1
8487,2015-05-22 18:54:53,24,L,1
8487,2015-05-22 18:54:53,7,S,1
8487,2015-05-22 18:54:53,10,M,1
8488,2015-05-22 18:59:43,3,L,2
8488,2015-05-22 18:59:43,6,S,1
8489,2015-05-22 19:09:54,23,L,1
8489,2015-05-22 19:09:54,27,S,1
8490,2015-05-22 19:10:16,1,L,1
8490,2015-05-22 19:10:16,12,L,1
8491,2015-05-22 19:11:37,22,L,1
8491,2015-05-22 19:11:37,12,L,1
8491,2015-05-22 19:11:37,5,L,1
8492,2015-05-22 19:13:02,11,S,1
8492,2015-05-22 19:13:02,18,M,1
8493,2015-05-22 19:14:01,8,M,1
8493,2015-05-22 19:14:01,4,M,1
8494,2015-05-22 19:32:18,30,L,1
8494,2015-05-22 19:32:18,2,L,1
8494,2015-05-22 19:32:18,3,L,1
8495,2015-05-22 19:39:52,3,L,1
8495,2015-05-22 19:39:52,13,M,1
8496,2015-05-22 19:57:26,8,L,1
8496,2015-05-22 19:57:26,12,L,1
8496,2015-05-22 19:57:26,29,L,1
8497,2015-05-22 19:59:48,8,L,1
8497,2015-05-22 19:59:48,6,L,1
8498,2015-05-22 20:00:43,19,S,1
8499,2015-05-22 20:03:16,1,L,1
8499,2015-05-22 20:03:16,14,M,1
8500,2015-05-22 20:07:41,22,L,1
8500,2015-05-22 20:07:41,11,M,1
8501,2015-05-22 20:12:44,8,L,1
8501,2015-05-22 20:12:44,25,S,1
8501,2015-05-22 20:12:44,6,L,2
8502,2015-05-22 20:15:22,5,L,1
8502,2015-05-22 20:15:22,16,L,1
8503,2015-05-22 20:28:50,28,M,1
8504,2015-05-22 20:48:36,18,M,1
8504,2015-05-22 20:48:36,6,L,1
8505,2015-05-22 20:53:17,18,M,1
8506,2015-05-22 20:56:41,32,S,1
8506,2015-05-22 20:56:41,2,M,1
8506,2015-05-22 20:56:41,28,L,1
8507,2015-05-22 21:32:16,9,L,1
8508,2015-05-22 21:46:49,30,M,1
8508,2015-05-22 21:46:49,19,L,1
8508,2015-05-22 21:46:49,19,S,1
8508,2015-05-22 21:46:49,7,L,1
8509,2015-05-22 22:11:19,23,M,1
8510,2015-05-22 22:15:52,20,S,1
8510,2015-05-22 22:15:52,12,S,1
8510,2015-05-22 22:15:52,28,M,1
8511,2015-05-22 22:30:55,16,M,1
8512,2015-05-22 22:36:21,2,M,1
8512,2015-05-22 22:36:21,16,L,1
8513,2015-05-22 22:53:16,25,M,1
8513,2015-05-22 22:53:16,31,S,1
8513,2015-05-22 22:53:16,13,L,1
8514,2015-05-22 23:02:31,27,M,1
8515,2015-05-23 12:05:26,24,M,1
8516,2015-05-23 12:11:24,31,L,1
8517,2015-05-23 12:21:27,8,S,1
8517,2015-05-23 12:21:27,24,L,1
8517,2015-05-23 12:21:27,30,L,1
8517,2015-05-23 12:21:27,19,L,1
8517,2015-05-23 12:21:27,2,M,1
8517,2015-05-23 12:21:27,2,S,1
8517,2015-05-23 12:21:27,22,L,1
8517,2015-05-23 12:21:27,22,M,1
8517,2015-05-23 12:21:27,28,L,1
8517,2015-05-23 12:21:27,9,S,1
8518,2015-05-23 12:43:51,1,S,1
8519,2015-05-23 12:54:43,2,M,1
8519,2015-05-23 12:54:43,9,XL,1
8519,2015-05-23 12:54:43,15,L,1
8520,2015-05-23 12:56:20,2,S,1
8520,2015-05-23 12:56:20,23,S,1
8521,2015-05-23 12:58:30,29,S,1
8522,2015-05-23 13:25:32,8,S,1
8522,2015-05-23 13:25:32,20,S,2
8522,2015-05-23 13:25:32,30,L,1
8522,2015-05-23 13:25:32,19,M,1
8522,2015-05-23 13:25:32,22,L,1
8522,2015-05-23 13:25:32,4,M,1
8522,2015-05-23 13:25:32,18,M,1
8522,2015-05-23 13:25:32,29,M,2
8522,2015-05-23 13:25:32,13,M,1
8523,2015-05-23 13:29:12,12,L,1
8524,2015-05-23 13:40:49,12,L,1
8525,2015-05-23 13:56:52,1,M,1
8525,2015-05-23 13:56:52,4,M,1
8526,2015-05-23 14:16:19,6,M,1
8527,2015-05-23 14:24:42,17,L,1
8527,2015-05-23 14:24:42,11,S,1
8527,2015-05-23 14:24:42,13,L,1
8528,2015-05-23 14:29:57,20,S,1
8529,2015-05-23 14:33:59,20,S,1
8530,2015-05-23 15:07:18,3,L,1
8530,2015-05-23 15:07:18,18,L,1
8531,2015-05-23 15:12:56,8,L,1
8531,2015-05-23 15:12:56,13,L,1
8532,2015-05-23 16:18:47,5,M,1
8532,2015-05-23 16:18:47,13,L,1
8532,2015-05-23 16:18:47,6,M,1
8533,2015-05-23 16:28:16,20,S,2
8533,2015-05-23 16:28:16,18,S,1
8533,2015-05-23 16:28:16,9,S,1
8534,2015-05-23 16:28:43,11,S,1
8534,2015-05-23 16:28:43,29,S,1
8534,2015-05-23 16:28:43,21,L,1
8535,2015-05-23 16:29:50,4,L,1
8536,2015-05-23 16:36:36,4,M,1
8536,2015-05-23 16:36:36,16,L,1
8537,2015-05-23 16:41:07,4,M,1
8537,2015-05-23 16:41:07,18,M,1
8537,2015-05-23 16:41:07,27,L,1
8537,2015-05-23 16:41:07,14,L,1
8538,2015-05-23 16:48:11,30,M,1
8538,2015-05-23 16:48:11,28,L,2
8538,2015-05-23 16:48:11,6,L,1
8539,2015-05-23 17:14:17,16,L,1
8539,2015-05-23 17:14:17,15,M,1
8540,2015-05-23 17:27:20,20,S,1
8540,2015-05-23 17:27:20,5,L,1
8541,2015-05-23 17:27:27,25,S,1
8541,2015-05-23 17:27:27,5,L,1
8542,2015-05-23 17:39:24,22,L,1
8542,2015-05-23 17:39:24,7,S,1
8542,2015-05-23 17:39:24,16,L,1
8542,2015-05-23 17:39:24,9,XL,1
8543,2015-05-23 18:06:16,19,M,1
8543,2015-05-23 18:06:16,6,L,1
8544,2015-05-23 18:21:36,12,M,1
8544,2015-05-23 18:21:36,7,S,1
8545,2015-05-23 18:48:32,20,S,1
8545,2015-05-23 18:48:32,2,L,1
8545,2015-05-23 18:48:32,12,L,1
8546,2015-05-23 18:48:51,24,S,1
8546,2015-05-23 18:48:51,2,M,1
8546,2015-05-23 18:48:51,10,L,1
8546,2015-05-23 18:48:51,9,XXL,1
8547,2015-05-23 18:50:24,16,L,1
8548,2015-05-23 18:51:23,23,S,1
8548,2015-05-23 18:51:23,7,S,1
8548,2015-05-23 18:51:23,28,M,1
8549,2015-05-23 19:00:38,9,XL,1
8550,2015-05-23 19:04:00,22,L,1
8550,2015-05-23 19:04:00,18,L,1
8550,2015-05-23 19:04:00,27,M,1
8551,2015-05-23 19:25:53,10,L,1
8552,2015-05-23 19:31:31,2,M,1
8552,2015-05-23 19:31:31,4,S,1
8553,2015-05-23 19:33:15,24,M,1
8553,2015-05-23 19:33:15,17,S,1
8553,2015-05-23 19:33:15,19,M,1
8553,2015-05-23 19:33:15,11,L,1
8554,2015-05-23 19:39:38,16,S,1
8555,2015-05-23 19:52:27,20,S,1
8556,2015-05-23 19:57:05,30,S,1
8557,2015-05-23 20:05:54,29,S,1
8558,2015-05-23 20:12:33,8,S,1
8558,2015-05-23 20:12:33,6,L,1
8559,2015-05-23 20:23:45,26,M,1
8559,2015-05-23 20:23:45,21,M,1
8560,2015-05-23 20:40:59,8,L,1
8560,2015-05-23 20:40:59,4,L,1
8560,2015-05-23 20:40:59,18,L,1
8560,2015-05-23 20:40:59,15,M,1
8561,2015-05-23 20:47:25,20,S,1
8561,2015-05-23 20:47:25,30,M,1
8561,2015-05-23 20:47:25,29,M,2
8562,2015-05-23 20:48:05,1,M,1
8562,2015-05-23 20:48:05,25,S,1
8562,2015-05-23 20:48:05,31,S,2
8563,2015-05-23 21:01:47,17,M,2
8563,2015-05-23 21:01:47,18,S,1
8563,2015-05-23 21:01:47,13,L,1
8564,2015-05-23 21:02:36,6,L,1
8565,2015-05-23 21:04:41,8,L,1
8565,2015-05-23 21:04:41,20,S,1
8565,2015-05-23 21:04:41,17,L,1
8565,2015-05-23 21:04:41,28,M,1
8566,2015-05-23 21:13:56,17,M,1
8566,2015-05-23 21:13:56,23,M,1
8567,2015-05-23 21:20:11,4,M,1
8567,2015-05-23 21:20:11,23,S,1
8567,2015-05-23 21:20:11,7,M,1
8568,2015-05-23 21:28:11,1,S,1
8569,2015-05-23 21:51:28,32,S,1
8569,2015-05-23 21:51:28,5,S,1
8570,2015-05-23 21:56:12,2,S,1
8570,2015-05-23 21:56:12,22,M,1
8570,2015-05-23 21:56:12,18,M,1
8570,2015-05-23 21:56:12,13,M,1
8571,2015-05-23 22:27:21,17,M,1
8572,2015-05-23 22:31:35,29,S,1
8572,2015-05-23 22:31:35,14,L,1
8573,2015-05-23 22:53:44,1,L,1
8573,2015-05-23 22:53:44,29,L,1
8573,2015-05-23 22:53:44,10,L,1
8574,2015-05-24 11:49:47,17,M,1
8574,2015-05-24 11:49:47,3,L,1
8574,2015-05-24 11:49:47,7,M,1
8574,2015-05-24 11:49:47,16,L,1
8575,2015-05-24 11:50:36,32,S,2
8575,2015-05-24 11:50:36,3,L,2
8575,2015-05-24 11:50:36,26,S,1
8575,2015-05-24 11:50:36,29,L,1
8575,2015-05-24 11:50:36,21,L,1
8576,2015-05-24 12:36:14,20,S,1
8576,2015-05-24 12:36:14,4,M,1
8577,2015-05-24 12:40:08,27,S,1
8578,2015-05-24 12:41:03,26,M,1
8578,2015-05-24 12:41:03,23,S,1
8579,2015-05-24 12:45:43,6,S,1
8580,2015-05-24 12:46:57,2,M,1
8580,2015-05-24 12:46:57,12,L,1
8580,2015-05-24 12:46:57,21,S,1
8580,2015-05-24 12:46:57,6,L,1
8581,2015-05-24 13:02:42,2,M,1
8582,2015-05-24 13:12:00,17,L,1
8583,2015-05-24 13:12:52,22,L,1
8583,2015-05-24 13:12:52,28,S,1
8584,2015-05-24 13:17:25,20,S,1
8585,2015-05-24 13:25:13,20,S,1
8585,2015-05-24 13:25:13,1,L,2
8585,2015-05-24 13:25:13,4,M,1
